userId,movieId,rating,timestamp,user_idx,movie_idx
655,5989,4.5,1255815119,654,4484
386,6016,3.0,1223152397,385,4503
118,231,4.0,1045086263,117,202
575,26416,3.0,1275486531,574,6151
589,8665,5.0,1438051516,588,5741
530,49651,3.5,1183211441,529,7219
668,531,3.0,1025889862,667,474
7,1391,5.0,1322063573,6,1130
607,1438,4.0,974711586,606,1166
509,432,3.0,1088440043,508,380
296,2692,4.5,1085798758,295,2150
409,4022,2.5,1298486040,408,3172
118,3869,4.0,1045003195,117,3055
532,1573,4.0,1442000788,531,1259
416,103,3.0,844957056,415,93
666,2606,2.0,1021278961,665,2080
554,590,4.5,1111866035,553,523
530,34437,4.5,1148786945,529,6689
63,485,3.5,1299697293,62,430
228,5618,5.0,1124277982,227,4278
413,103137,3.0,1393307849,412,9695
195,586,4.0,1250803741,194,519
451,98961,5.0,1410133139,450,9536
616,1120,4.0,1259848534,615,908
475,8740,3.0,1414849348,474,5771
668,44849,2.5,1204268063,667,6977
285,2716,4.0,974036381,284,2171
141,3755,2.5,1267826906,140,2968
164,1393,4.0,1440962567,163,1132
615,2206,4.0,955126565,614,1758
164,5,3.0,1440813875,163,4
668,52458,1.0,1191380822,667,7344
395,593,4.0,1012592982,394,525
394,338,3.0,845891569,393,298
60,260,5.0,1162941255,59,230
607,4446,4.0,995553939,606,3480
42,1188,4.0,1399109710,41,951
19,63876,4.0,1442282750,18,7928
429,2694,4.0,993082647,428,2152
73,318,5.0,945886270,72,279
268,59784,4.5,1227220531,267,7738
542,1265,5.0,1438507252,541,1024
475,3764,3.0,1438282642,474,2975
659,45499,3.0,1394689488,658,7016
255,7566,4.5,1174418263,254,5398
286,57274,4.5,1437596637,285,7600
220,1214,4.0,1111757270,219,975
577,5349,3.0,1030685076,576,4108
310,1277,3.0,1240088004,309,1036
62,2858,3.5,1267425979,61,2281
303,1129,4.0,976999414,302,916
337,590,5.0,962605819,336,523
410,292,3.0,1137376812,409,257
600,3412,4.0,1018672588,599,2705
164,3702,4.5,1440964627,163,2924
668,69118,3.0,1255060004,667,8125
461,431,3.5,1193063861,460,379
611,33493,5.0,1368128267,610,6617
244,1911,2.0,953169400,243,1483
567,3753,3.5,1129522848,566,2966
454,316,3.0,833724875,453,277
668,139644,4.0,1452195888,667,10283
458,1518,4.0,953241709,457,1226
158,780,3.5,1241067035,157,646
513,328,3.5,1322787196,512,288
666,1266,3.0,1021280322,665,1025
310,6609,2.0,1138043015,309,4845
460,1951,5.0,1130278570,459,1517
275,5135,4.0,1136696316,274,3988
402,5387,2.0,1195238080,401,4133
504,103624,4.0,1447973623,503,9724
544,362,2.0,944946809,543,321
60,4210,3.0,1162942010,59,3307
412,1259,5.0,1415279194,411,1018
31,595,3.0,832397461,30,527
668,45030,2.0,1248058862,667,6992
342,412,5.0,845454989,341,360
242,2527,4.0,945667672,241,2019
110,515,5.0,1077942547,109,459
66,5989,5.0,1041610917,65,4484
584,2439,4.0,944924043,583,1947
144,66097,5.0,1242185075,143,8007
599,79139,4.0,1424825345,598,8628
16,344,1.0,842888111,15,304
88,435,2.5,1180879149,87,383
164,73929,3.5,1440812306,163,8396
4,916,4.0,950323250,3,737
413,72899,2.0,1398418538,412,8343
561,1220,4.0,944928901,560,981
38,595,4.5,1406483971,37,527
402,41569,3.0,1172344673,401,6845
528,2716,4.0,1252816659,527,2171
461,6506,3.5,1193030705,460,4780
624,1592,3.0,891384808,623,1272
668,55286,3.0,1243318971,667,7505
253,89492,4.5,1353181144,252,9111
102,745,4.0,986186833,101,626
61,1258,4.0,1058833064,60,1017
194,71670,1.0,1364052002,193,8269
511,225,3.0,834597434,510,196
109,3697,4.0,971100220,108,2919
569,5218,3.5,1245981368,568,4032
597,1031,4.0,965118914,596,838
668,26538,2.5,1267520323,667,6180
458,1441,4.0,975731912,457,1169
365,910,3.0,1062891663,364,731
136,6754,4.5,1250945107,135,4934
451,2710,2.5,1130494535,450,2166
512,30749,5.0,1254434954,511,6410
668,3258,2.0,1035575839,667,2598
268,1704,4.5,1227218130,267,1360
461,5816,3.5,1193030117,460,4385
560,6794,0.5,1067550557,559,4957
575,7040,3.5,1070759291,574,5121
63,63033,4.0,1299620717,62,7907
234,11,4.0,901931613,233,10
493,508,4.5,1218333341,492,452
44,4226,4.0,1225239065,43,3322
232,1196,4.0,1277374517,231,958
633,260,5.0,1140152061,632,230
383,6502,4.5,1214217447,382,4778
475,1270,5.0,1305331986,474,1029
599,8665,5.0,1424812828,598,5741
310,4025,3.0,1092227283,309,3175
54,8983,4.0,1146940560,53,5895
668,46,3.0,1025855122,667,43
668,5500,3.0,1028411846,667,4210
668,7650,2.0,1187775322,667,5423
617,2141,3.5,1225246520,616,1697
568,367,3.0,1142915995,567,326
106,8368,4.0,1440861117,105,5622
244,282,2.0,953168946,243,251
607,436,1.0,974785568,606,384
194,56775,4.0,1364056296,193,7583
627,4701,3.0,1237990991,626,3682
451,5444,3.0,1130594106,450,4171
24,2268,4.0,963471137,23,1795
597,2792,4.0,965118275,596,2233
115,1396,3.5,1364195354,114,1135
156,487,3.0,885580600,155,432
189,4321,4.0,1170024833,188,3388
104,586,4.0,836834713,103,519
433,92938,4.5,1439795210,432,9283
409,6377,4.0,1292610459,408,4704
555,1101,4.0,875312702,554,897
475,65261,3.5,1305326911,474,7975
410,1883,2.5,1133450708,409,1461
607,3087,3.0,974790941,606,2469
63,51575,1.0,1299774629,62,7299
140,1556,3.0,867828444,139,1252
627,26681,4.0,1237933962,626,6207
668,6534,3.5,1087313377,667,4797
560,1007,2.5,1067528857,559,815
109,969,4.0,901259779,108,788
296,1587,2.5,1085799616,295,1267
63,7450,2.0,1300028923,62,5371
221,337,4.0,832577676,220,297
410,44,2.5,1133197977,409,41
236,2712,3.0,1119991132,235,2168
668,5668,3.0,1073926384,667,4311
62,8783,3.5,1269669648,61,5792
253,3147,4.5,1353227930,252,2519
373,2011,5.0,1449333009,372,1573
158,2366,2.0,1241050830,157,1877
341,1962,5.0,956685444,340,1528
409,3424,5.0,1292752141,408,2715
194,3006,3.5,1364052094,193,2402
511,364,3.0,834597488,510,323
25,1391,2.0,916666778,24,1130
333,509,5.0,834761955,332,453
528,3793,4.5,1252816734,527,2999
480,1073,3.5,1136649533,479,872
134,1427,3.0,862764700,133,1159
218,4993,4.0,1258390225,217,3885
275,6254,5.0,1136704691,274,4624
599,1219,4.0,1424811326,598,980
234,1259,4.0,901931797,233,1018
230,1283,3.5,1192688772,229,1042
339,44191,5.0,1172021567,338,6943
96,661,1.0,857048837,95,571
189,5258,4.0,1195629209,188,4057
529,8528,4.5,1260119180,528,5675
63,4344,1.5,1299773848,62,3405
409,7438,5.0,1306430303,408,5363
622,102716,3.0,1447455599,621,9675
616,4011,3.5,1259905324,615,3162
66,317,2.0,961686585,65,278
560,2699,3.5,1067534264,559,2157
428,1833,1.5,1105417111,427,1427
458,21,4.5,1143053319,457,20
190,34,1.0,840451065,189,33
51,316,5.0,836242102,50,277
484,3261,3.0,1308769886,483,2601
402,1690,3.0,1172356879,401,1350
278,223,5.0,1341367439,277,194
575,2959,2.5,1160607294,574,2365
495,2991,4.0,993843670,494,2392
527,410,4.0,838823460,526,359
123,5308,4.0,1155479781,122,4084
560,4562,4.0,1067546261,559,3569
456,252,4.0,841935933,455,222
102,3285,4.0,975429527,101,2620
402,7842,3.0,1172481945,401,5487
257,2706,3.0,1093986354,256,2162
600,1185,5.0,1025322538,599,948
611,2490,3.0,1368127925,610,1991
622,84395,3.0,1447456201,621,8867
383,2791,3.5,1214210654,382,2232
203,457,4.0,955132861,202,405
531,63082,3.5,1447614359,530,7910
590,1641,3.5,1243444034,589,1310
336,4361,5.0,1262104918,335,3418
413,86882,4.0,1319960394,412,8987
263,2396,4.0,916233211,262,1906
412,2115,3.0,1415279536,411,1674
413,34319,3.5,1314951750,412,6676
490,2959,4.5,1399941572,489,2365
627,5810,4.0,1237991268,626,4382
373,1517,5.0,1449332778,372,1225
355,593,4.0,835213009,354,525
509,1784,2.5,1088439973,508,1401
218,823,4.5,1260209589,217,669
511,586,3.0,834597833,510,519
89,1210,4.0,1328925161,88,971
528,1590,1.0,1252654835,527,1270
149,541,5.0,855910118,148,484
668,89028,3.5,1363761299,667,9082
561,1101,5.0,944929475,560,897
174,5796,4.0,1276659741,173,4372
627,4344,2.0,1238074315,626,3405
255,1301,4.0,1174417765,254,1059
158,6539,3.5,1241061449,157,4802
137,762,1.5,1223511109,136,638
188,1208,5.0,879098165,187,969
659,6365,3.0,1394688387,658,4696
579,1,4.0,881064255,578,0
352,2565,4.0,1006560936,351,2051
599,71252,5.0,1424825524,598,8234
203,2916,3.0,955132996,202,2329
627,8330,3.0,1237936811,626,5606
561,783,3.0,947999979,560,649
203,780,5.0,955137042,202,646
480,1917,2.5,1136462657,479,1488
260,161,3.0,847822611,259,137
568,1193,5.0,1142789368,567,956
642,296,3.5,1439773970,641,260
24,949,4.0,963472279,23,769
160,252,4.0,902695447,159,222
428,377,4.5,1105415780,427,336
474,1527,5.0,1323393481,473,1232
88,7028,4.0,1164340825,87,5110
95,1356,3.0,862502932,94,1102
668,37727,1.5,1139179072,667,6751
569,208,3.5,1245979298,568,180
156,266,5.0,886110474,155,235
534,1653,2.0,916850304,533,1321
17,1,5.0,1350206819,16,0
153,344,3.0,846852199,152,304
255,40815,3.0,1174416160,254,6824
164,648,3.5,1440813564,163,564
458,68319,2.5,1247988613,457,8089
255,6483,0.5,1174418364,254,4768
232,6502,4.0,1277372545,231,4778
343,8626,1.5,1196304735,342,5719
546,1377,3.0,1036015633,545,1118
541,760,3.0,1004511888,540,636
354,4091,1.0,1017843453,353,3221
201,4085,3.0,1027311472,200,3218
595,780,4.0,863240595,594,646
162,318,3.0,836675289,161,279
62,71379,3.0,1269754338,61,8245
162,377,5.0,836675490,161,336
187,265,4.0,863204918,186,234
613,339,3.0,830716778,612,299
352,480,2.5,1076254040,351,426
278,1197,5.0,1341367684,277,959
469,616,3.0,865533838,468,545
179,7347,3.5,1082952282,178,5321
318,225,3.0,842517845,317,196
403,2011,3.5,1222682374,402,1573
668,4602,2.0,1025892891,667,3602
409,953,3.0,1292705782,408,773
567,2407,3.5,1129522969,566,1916
420,1542,3.0,956589002,419,1241
569,1,4.0,1245978915,568,0
575,5657,3.0,1033668075,574,4304
350,8360,1.0,1425024295,349,5616
232,592,3.5,1279523202,231,524
89,1394,4.0,1328923000,88,1133
182,2100,1.0,1102377592,181,1659
191,647,4.0,1111545540,190,563
69,2109,3.0,1121088830,68,1668
614,2692,4.5,1415080460,613,2150
342,11,4.0,845453938,341,10
402,6,5.0,1172347260,401,5
607,533,2.0,974711301,606,476
668,4308,3.0,1263691648,667,3381
366,3672,3.0,1084996532,365,2898
447,1968,4.0,1444585278,446,1534
619,67255,4.5,1445257644,618,8051
315,4042,1.0,1075410271,314,3191
228,4251,4.5,1124279753,227,3339
521,62849,4.0,1351089062,520,7903
603,1255,4.0,857568558,602,1014
310,1305,3.0,1227123244,309,1063
1,380,3.0,1217896030,0,339
493,1214,3.5,1218329863,492,975
583,653,3.0,978506769,582,567
33,2739,4.0,1009739777,32,2194
192,1099,4.0,1059406039,191,895
560,1200,5.0,1067530517,559,962
413,8948,2.0,1231550138,412,5871
461,454,3.5,1193030289,460,402
213,434,3.5,1111501648,212,382
371,553,3.0,841274840,370,496
605,2130,3.0,955376668,604,1686
642,91542,4.5,1439785034,641,9226
589,69122,5.0,1420582958,588,8126
195,1371,3.5,1234121227,194,1112
668,5135,4.0,1072886891,667,3988
24,1270,5.0,963471763,23,1029
575,3072,4.0,949754604,574,2458
146,2762,5.0,944924270,145,2209
666,1617,4.0,1021279473,665,1295
541,4006,5.0,1004507615,540,3157
192,6323,3.5,1077119608,191,4672
458,6565,4.0,1226095051,457,4817
228,27611,5.0,1233250877,227,6337
135,1258,4.0,891655190,134,1017
590,62439,4.0,1246138953,589,7887
46,1678,3.0,954567020,45,1340
668,5498,3.5,1357453864,667,4208
62,68791,4.0,1269332531,61,8106
542,3629,3.5,1318784221,541,2872
366,608,4.5,1084996477,365,537
600,3614,3.0,971298214,599,2859
44,5971,5.0,1225239326,43,4472
275,4039,3.0,1136702970,274,3188
661,18,2.0,866411116,660,17
575,1382,2.0,939890734,574,1123
560,2041,3.0,1069086432,559,1602
22,3986,2.5,1111575098,21,3140
429,3081,3.0,993083230,428,2465
220,1641,3.5,1111758054,219,1310
616,2571,5.0,1259879782,615,2056
614,86347,5.0,1417317237,613,8956
310,1674,4.0,1092233323,309,1337
409,2144,5.0,1292751356,408,1700
622,86504,4.0,1447514392,621,8964
529,59501,4.5,1260119197,528,7724
139,3101,3.0,1095884542,138,2483
140,866,3.0,850121059,139,699
575,98809,4.0,1369838088,574,9534
668,88515,2.5,1357192229,667,9058
403,5378,3.5,1222682163,402,4126
458,8639,3.5,1102926563,457,5726
128,58299,5.0,1262368114,127,7647
109,3968,3.0,1032853713,108,3125
475,86882,3.0,1318679881,474,8987
609,663,1.0,865265076,608,573
104,596,2.0,836836136,103,528
628,2012,4.5,1112474100,627,1574
63,587,4.0,1299576923,62,520
515,68954,3.5,1451794649,514,8117
668,80489,4.0,1286115544,667,8700
188,1616,3.0,879096472,187,1294
255,6461,3.5,1174420915,254,4757
232,5459,3.5,1277838987,231,4183
128,53993,3.5,1262368161,127,7419
193,1947,3.0,944903769,192,1513
611,1464,1.5,1368127770,610,1186
662,1544,4.0,945175197,661,1243
62,177,2.0,1267564823,61,152
578,1407,5.0,858655959,577,1143
123,1079,4.0,1075394285,122,876
460,2174,2.0,1130272473,459,1729
129,590,3.0,832594377,128,523
499,158,0.5,1277423753,498,134
458,8800,3.0,1094448579,457,5801
188,736,3.0,879099388,187,621
410,4506,3.0,1132787241,409,3523
495,2791,3.0,993842522,494,2232
458,3178,4.0,975730232,457,2544
267,3684,4.0,968990660,266,2908
183,59315,3.5,1379257868,182,7711
600,3928,2.0,969753418,599,3094
140,1003,2.0,850121245,139,811
451,3263,2.5,1130837000,450,2603
314,44195,3.5,1448466816,313,6945
561,1090,4.0,948000228,560,887
627,1616,2.5,1237991232,626,1294
435,1377,3.0,974423835,434,1118
666,4034,4.0,1021280350,665,3183
102,1196,4.0,975429051,101,958
485,6287,1.0,1051624509,484,4645
625,4085,3.0,1085177081,624,3218
255,38886,3.5,1174421384,254,6780
294,3949,5.0,1001986749,293,3108
515,7254,3.5,1451794719,514,5267
627,1472,3.0,1237941353,626,1191
567,1431,3.0,1129535494,566,1163
410,3070,4.0,1137508845,409,2456
543,3396,2.0,995889427,542,2692
668,26497,3.0,1159556557,667,6173
109,420,3.0,918804074,108,368
242,2676,5.0,955352722,241,2138
118,380,5.0,1045003149,117,339
363,919,4.0,947643633,362,740
396,50,4.5,1449803222,395,47
21,82461,4.5,1428011499,20,8801
600,508,5.0,1005450302,599,452
132,527,5.0,903035316,131,471
436,289,3.0,837694512,435,254
607,610,3.0,977939714,606,539
621,43928,3.0,1289749847,620,6931
583,2990,4.0,978506814,582,2391
668,47092,3.5,1251561748,667,7085
247,127098,5.0,1451122369,246,10173
128,88235,3.0,1338952317,127,9052
403,74370,2.0,1290723267,402,8413
235,196,4.0,953677128,234,169
31,349,4.0,832397428,30,309
130,2516,1.0,941903287,129,2010
232,1588,2.0,1277842305,231,1268
403,589,4.0,1222301398,402,522
235,205,4.0,953678144,234,177
53,2006,3.0,1285955999,52,1569
387,4226,3.5,1416699476,386,3322
620,3703,3.0,1024538971,619,2925
79,3481,4.0,1227242949,78,2765
125,1299,3.5,1329423605,124,1057
597,1323,1.0,965118491,596,1073
133,1307,3.0,852201397,132,1065
575,45501,3.0,1165244947,574,7017
650,2306,4.0,965504287,649,1824
451,2716,4.0,1130471284,450,2171
245,36,5.0,830280299,244,35
63,3168,4.5,1299507334,62,2536
177,6934,2.5,1074042282,176,5036
337,161,4.0,962605935,336,137
545,110,5.0,845321621,544,98
668,7700,4.0,1088480010,667,5428
575,60069,4.5,1227192399,574,7757
668,100159,3.0,1394063415,667,9584
586,4993,3.5,1397065577,585,3885
224,353,4.0,1390080869,223,313
235,46,3.0,953741052,234,43
277,107159,3.5,1445254707,276,9855
458,6755,3.5,1102314666,457,4935
668,65685,3.5,1261990900,667,7992
310,4545,3.0,1124192730,309,3555
589,118700,3.0,1438051564,588,10120
594,4993,5.0,1163478577,593,3885
218,2051,3.0,1256750671,217,1611
575,121,4.0,939803938,574,107
576,4489,4.5,1446410275,575,3509
166,38061,5.0,1439763687,165,6765
568,22,1.0,1142789976,567,21
402,6731,3.0,1172482580,401,4919
668,3668,3.0,1279867018,667,2894
203,1950,3.0,955136576,202,1516
62,4701,1.0,1269670998,61,3682
587,110,5.0,846184151,586,98
364,7020,4.0,1111637270,363,5103
405,39381,4.0,1296537323,404,6790
668,68901,3.5,1292173746,667,8113
128,56805,4.0,1286732295,127,7587
607,73,3.0,974715255,606,67
192,4023,4.0,1030747159,191,3173
660,40,4.0,833100785,659,37
668,2081,3.0,1025854561,667,1640
71,4223,4.5,1063750203,70,3319
613,364,4.0,833194899,612,323
475,48528,3.0,1403351622,474,7161
164,93980,3.0,1440813117,163,9323
301,31,3.5,1317056220,300,30
387,4344,3.5,1300793319,386,3405
137,30749,4.5,1201788653,136,6410
422,5388,3.0,1063337199,421,4134
399,521,3.0,945154007,398,465
446,527,5.0,835116533,445,471
413,5882,3.5,1310106188,412,4424
460,33004,3.5,1130275252,459,6590
531,364,5.0,1447663656,530,323
255,541,4.5,1174417330,254,484
364,5218,3.0,1111637380,363,4032
493,1682,3.0,1218333347,492,1343
650,2027,1.0,965503790,649,1589
387,79695,4.0,1369600683,386,8657
255,592,3.0,1174414772,254,524
189,2730,5.0,1195628798,188,2185
158,1221,5.0,1241060855,157,982
306,122892,4.0,1448900732,305,10156
575,38798,3.0,1147009891,574,6777
410,5903,2.5,1146753672,409,4435
30,110,4.0,1292640326,29,98
666,2109,5.0,1021277370,665,1668
632,2115,4.0,1388950376,631,1674
521,6618,2.0,1351089109,520,4852
480,45722,3.5,1167544771,479,7033
177,2023,4.5,1074046042,176,1585
568,1374,3.0,1142788623,567,1115
224,50068,4.0,1420795789,223,7237
460,8665,5.0,1130274918,459,5741
568,1210,4.5,1146932707,567,971
354,1193,4.0,965328915,353,956
70,46578,5.0,1252702177,69,7058
650,2770,4.0,965503507,649,2216
475,6618,3.5,1305358789,474,4852
88,3751,3.5,1195681855,87,2964
475,2916,4.0,1305359338,474,2329
386,4262,3.5,1223420359,385,3344
544,2470,2.0,945034451,543,1975
376,2870,5.0,942192470,375,2292
242,2,4.0,944907914,241,1
210,2313,4.0,1041825754,209,1829
668,74967,1.5,1277724382,667,8459
620,3298,3.0,1024538884,619,2626
29,208,3.0,836583421,28,180
310,100,4.0,1118740230,309,90
224,364,4.0,1393973225,223,323
389,6874,4.5,1319197152,388,5004
619,4246,2.5,1445257252,618,3336
575,76778,4.5,1271453557,574,8508
554,1747,5.0,1111864490,553,1380
599,3275,5.0,1424812737,598,2615
236,2020,4.0,1121805319,235,1582
579,62,4.0,881064255,578,57
458,5876,4.0,1057048675,457,4419
232,60753,4.5,1277851969,231,7797
355,316,5.0,835212973,354,277
475,26684,2.5,1448742999,474,6208
354,3253,3.5,1109700906,353,2593
576,86628,3.0,1449034803,575,8970
668,44655,4.0,1276060614,667,6962
161,1676,2.0,1446723136,160,1339
241,5266,4.0,1446671035,240,4061
668,79927,3.0,1283058383,667,8671
528,185,2.0,1252816681,527,160
196,595,4.0,834707294,195,527
560,2640,5.0,1067530854,559,2107
179,1704,3.0,1056710712,178,1360
18,231,4.0,1107372076,17,202
628,527,4.5,1112472214,627,471
575,380,4.0,939812015,574,339
475,2648,4.5,1305332249,474,2113
575,8984,3.5,1114436307,574,5896
376,1199,4.0,942188386,375,961
582,1320,4.0,911288519,581,1070
39,592,3.0,1001785549,38,524
524,110,4.0,993242864,523,98
575,52241,4.0,1195484397,574,7329
213,898,2.0,1111503382,212,719
484,1923,3.5,1308769805,483,1493
310,1100,3.5,1108461018,309,896
410,4577,3.0,1146519037,409,3582
17,6537,3.5,1234034171,16,4800
451,6620,4.5,1169178403,450,4854
25,2380,1.0,916666879,24,1891
605,3359,4.0,955377257,604,2664
627,1920,3.5,1237991387,626,1490
575,73321,3.5,1274801407,574,8370
139,4886,4.0,1095887068,138,3811
179,720,2.5,1056440263,178,611
24,457,4.0,963468717,23,405
422,1061,4.0,1071634308,421,863
667,4973,4.5,1082552333,666,3867
247,4306,3.0,1451122395,246,3379
28,708,4.0,884098350,27,601
399,1119,4.0,945155776,398,907
668,454,3.0,1025858725,667,402
354,5437,2.0,1024075903,353,4165
590,1573,2.5,1243443871,589,1259
119,165,4.0,1204582710,118,141
623,357,3.0,836686459,622,317
232,100390,3.0,1383378675,231,9598
568,2406,4.0,1142788666,567,1915
590,377,3.0,1243443868,589,336
296,1792,3.0,1085800059,295,1405
133,1225,3.0,852190444,132,986
62,76,2.5,1267577526,61,70
458,3985,3.5,1412165161,457,3139
458,1393,4.0,953241007,457,1132
428,3316,0.5,1105417108,427,2637
140,1210,1.0,867827809,139,971
451,45447,3.0,1168988696,450,7015
384,3643,3.0,1065387994,383,2879
118,3396,3.0,1045920068,117,2692
224,1220,4.0,1390026652,223,981
128,180,3.5,1340469964,127,155
201,2572,5.0,1027310877,200,2057
383,1215,3.5,1214211073,382,976
555,671,3.0,875312271,554,579
480,4571,3.0,1136535074,479,3577
413,103980,5.0,1396955946,412,9740
252,913,3.0,1048128013,251,734
326,317,3.0,844184088,325,278
62,45431,2.0,1267577594,61,7012
299,1221,4.5,1290573560,298,982
607,36,5.0,974705981,606,35
128,109374,5.0,1419558515,127,9905
386,2078,3.0,1223296796,385,1637
627,1497,2.5,1237935957,626,1211
310,1276,4.0,1092251045,309,1035
652,32,1.0,974688121,651,31
106,115617,4.5,1440860939,105,10074
668,45891,2.5,1266133002,667,7040
354,1179,4.0,965329344,353,944
38,1302,2.0,1406488616,37,1060
448,2617,0.5,1443232481,447,2090
146,2648,4.0,944923857,145,2113
548,306,3.0,953597127,547,269
322,924,3.0,1030140362,321,745
170,296,5.0,1300596376,169,260
138,500,5.0,835879413,137,445
574,83349,2.0,1310012836,573,8831
189,913,2.5,1170026032,188,734
542,223,2.5,1303677910,541,194
528,3977,1.0,1252655020,527,3131
161,589,3.0,1446722697,160,522
335,910,3.5,1303497497,334,731
543,2987,4.0,995891802,542,2388
545,371,3.0,845322871,544,330
169,344,3.0,854177601,168,304
402,7812,2.0,1172476372,401,5468
488,2278,4.0,910637741,487,1802
436,318,5.0,837693730,435,279
667,1527,3.5,1082552736,666,1232
330,265,5.0,1021830440,329,234
177,4734,2.0,1074044628,176,3708
181,661,4.0,865813299,180,571
502,2088,5.0,1062969408,501,1647
63,2803,4.0,1299620553,62,2244
668,3546,3.5,1209676825,667,2812
110,1285,4.0,992250658,109,1044
217,318,5.0,941215860,216,279
475,93803,3.5,1397984230,474,9313
118,1917,5.0,1045006329,117,1488
291,3863,5.0,967487106,290,3051
642,3753,4.0,1439775314,641,2966
575,2692,4.0,949853019,574,2150
133,364,3.0,837546602,132,323
296,6537,3.5,1085800696,295,4800
63,3418,3.5,1299506057,62,2710
354,3347,3.0,965329045,353,2658
255,7698,4.0,1174421557,254,5427
575,2497,3.0,939802326,574,1996
84,70293,4.5,1437310102,83,8181
575,4823,2.5,1193263814,574,3771
255,1017,3.0,1174416771,254,825
632,2470,3.0,1388949198,631,1975
558,1029,2.0,841574625,557,836
560,2294,4.0,1067535266,559,1815
540,150,3.5,1241713915,539,126
555,117,4.0,875314394,554,105
224,1527,4.5,1390080917,223,1232
554,1393,5.0,1111864709,553,1132
354,1580,3.0,965327475,353,1260
422,2087,4.5,1072535695,421,1646
319,71520,4.5,1413898577,318,8258
318,588,2.0,842517200,317,521
668,5300,4.0,1217459234,667,4080
461,2868,3.0,1334187875,460,2291
480,7084,3.5,1136440916,479,5160
413,127098,3.5,1423002282,412,10173
160,468,4.0,902694919,159,415
128,1584,2.5,1445957957,127,1264
413,2076,3.5,1235560373,412,1635
310,1954,3.5,1128140177,309,1520
224,56757,3.5,1425333885,223,7582
561,2420,4.0,948001892,560,1929
38,2137,2.0,1407900056,37,1693
668,74613,3.5,1304652570,667,8433
113,597,3.0,1209265517,112,529
32,1391,2.0,906858511,31,1130
114,32587,3.0,1452130436,113,6560
460,1196,5.0,1130272529,459,958
113,1676,3.0,1209266149,112,1339
615,1772,3.0,955128924,614,1396
328,5445,2.0,1256102398,327,4172
597,1441,4.0,965118984,596,1169
554,1302,5.0,1111866376,553,1060
599,2193,4.0,1424812744,598,1747
549,4226,3.5,1216529500,548,3322
623,1393,4.0,852058455,622,1132
574,380,3.0,1257553584,573,339
275,2662,1.5,1136713249,274,2125
24,527,4.0,963469767,23,471
522,153,5.0,833477017,521,129
599,89745,5.0,1424812747,598,9118
244,595,3.0,953168564,243,527
501,608,5.0,1042989384,500,537
402,44788,4.0,1173622625,401,6971
228,3298,4.5,1141173300,227,2626
110,3000,4.0,992250658,109,2398
188,697,3.0,879100702,187,593
119,2431,3.0,1204582318,118,1940
310,1221,3.5,1091970716,309,982
188,52,5.0,879097120,187,48
130,4027,4.0,981731328,129,3176
600,1204,5.0,1005450766,599,966
485,4069,3.5,1059649142,484,3210
376,1127,1.0,942589824,375,914
461,8520,3.0,1193030855,460,5669
220,1207,3.5,1111757588,219,968
493,2139,4.5,1218329611,492,1695
177,454,3.5,1074045128,176,402
232,27674,4.0,1291244094,231,6346
232,2302,3.5,1277375281,231,1821
195,1213,5.0,1234131736,194,974
668,6918,3.5,1061668421,667,5027
560,4369,3.0,1067534025,559,3423
475,227,3.0,1357384869,474,198
62,327,1.5,1267425013,61,287
38,46972,2.5,1406488127,37,7080
600,1259,5.0,1014435101,599,1018
109,2321,4.0,984403919,108,1835
560,5478,4.0,1067534355,559,4196
192,6558,4.0,1059406891,191,4811
163,7153,3.0,1170086585,162,5206
442,215,4.0,840556583,441,187
668,1945,5.0,1343796673,667,1511
575,1672,3.0,939807238,574,1335
130,3981,2.0,978224120,129,3135
22,27728,4.5,1111575963,21,6358
586,68157,4.0,1397070113,585,8082
202,7004,2.0,1174785121,201,5089
376,1296,4.0,942190457,375,1054
668,31431,2.0,1119908154,667,6465
420,852,5.0,956588743,419,693
633,1200,4.0,1140152127,632,962
575,71033,4.5,1285597458,574,8219
3,345,5.0,841484049,2,305
32,1350,4.0,903750352,31,1096
317,2139,4.0,1338136495,316,1695
88,1246,4.5,1137457022,87,1005
62,1061,3.0,1269671589,61,863
133,1333,3.0,852201507,132,1082
22,4951,3.0,1111574169,21,3850
75,6250,2.0,1051070913,74,4621
215,1,3.5,1433873781,214,0
425,2710,1.0,1077442389,424,2166
607,4623,3.0,994709978,606,3620
387,1097,3.0,1416699704,386,894
24,3468,4.0,963472392,23,2753
160,416,4.0,902697610,159,364
82,158,4.0,1217431050,81,134
650,1023,5.0,965433498,649,831
143,589,4.0,841221881,142,522
425,6377,4.5,1083868681,424,4704
63,61240,4.5,1299577182,62,7828
668,1350,3.0,1026179579,667,1096
668,25750,4.5,1352872988,667,5913
440,3408,4.0,962679804,439,2703
627,3704,2.5,1237990985,626,2926
177,704,2.5,1074388764,176,597
15,8235,5.0,1447478812,14,5587
558,592,3.0,841215904,557,524
177,4466,2.0,1074055700,176,3489
422,2908,4.5,1063253617,421,2326
241,32,4.5,1446919165,240,31
109,2734,3.0,971092636,108,2189
458,7626,2.0,1085825561,457,5418
78,88140,5.0,1422655536,77,9049
575,1270,4.0,939916348,574,1029
633,1214,4.5,1140152130,632,975
128,120637,2.5,1437111722,127,10145
475,31878,4.0,1305358682,474,6500
409,45720,1.5,1292752042,408,7032
583,36,3.0,978427037,582,35
